"","date_time","temp","block","number","colour"
"19975","2019-06-19 11:00:00",37,"F","rock","rock"
"19976","2019-06-19 12:00:00",36,"F","rock","rock"
"19977","2019-06-19 13:00:00",29.5,"F","rock","rock"
"19978","2019-06-19 14:00:00",31.5,"F","rock","rock"
"19979","2019-06-19 15:00:00",26.5,"F","rock","rock"
"19980","2019-06-19 16:00:00",26,"F","rock","rock"
"19981","2019-06-19 17:00:00",18,"F","rock","rock"
"19982","2019-06-19 18:00:00",13.5,"F","rock","rock"
"19983","2019-06-19 19:00:00",13,"F","rock","rock"
"19984","2019-06-19 20:00:00",13,"F","rock","rock"
"19985","2019-06-19 21:00:00",11.5,"F","rock","rock"
"19986","2019-06-19 22:00:00",12.5,"F","rock","rock"
"19987","2019-06-19 23:00:00",12.5,"F","rock","rock"
"19988","2019-06-20 00:00:00",12,"F","rock","rock"
"19989","2019-06-20 01:00:00",12.5,"F","rock","rock"
"19990","2019-06-20 02:00:00",12.5,"F","rock","rock"
"19991","2019-06-20 03:00:00",12.5,"F","rock","rock"
"19992","2019-06-20 04:00:00",12.5,"F","rock","rock"
"19993","2019-06-20 05:00:00",12.5,"F","rock","rock"
"19994","2019-06-20 06:00:00",12.5,"F","rock","rock"
"19995","2019-06-20 07:00:00",12.5,"F","rock","rock"
"19996","2019-06-20 08:00:00",12.5,"F","rock","rock"
"19997","2019-06-20 09:00:00",13.5,"F","rock","rock"
"19998","2019-06-20 10:00:00",26,"F","rock","rock"
"19999","2019-06-20 11:00:00",34.5,"F","rock","rock"
"20000","2019-06-20 12:00:00",38,"F","rock","rock"
"20001","2019-06-20 13:00:00",37.5,"F","rock","rock"
"20002","2019-06-20 14:00:00",36.5,"F","rock","rock"
"20003","2019-06-20 15:00:00",34,"F","rock","rock"
"20004","2019-06-20 16:00:00",30,"F","rock","rock"
"20005","2019-06-20 17:00:00",22,"F","rock","rock"
"20006","2019-06-20 18:00:00",14.5,"F","rock","rock"
"20007","2019-06-20 19:00:00",13.5,"F","rock","rock"
"20008","2019-06-20 20:00:00",13.5,"F","rock","rock"
"20009","2019-06-20 21:00:00",13.5,"F","rock","rock"
"20010","2019-06-20 22:00:00",13,"F","rock","rock"
"20011","2019-06-20 23:00:00",13,"F","rock","rock"
"20012","2019-06-21 00:00:00",12.5,"F","rock","rock"
"20013","2019-06-21 01:00:00",12.5,"F","rock","rock"
"20014","2019-06-21 02:00:00",12.5,"F","rock","rock"
"20015","2019-06-21 03:00:00",13,"F","rock","rock"
"20016","2019-06-21 04:00:00",12.5,"F","rock","rock"
"20017","2019-06-21 05:00:00",13,"F","rock","rock"
"20018","2019-06-21 06:00:00",13,"F","rock","rock"
"20019","2019-06-21 07:00:00",13.5,"F","rock","rock"
"20020","2019-06-21 08:00:00",13.5,"F","rock","rock"
"20021","2019-06-21 09:00:00",13.5,"F","rock","rock"
"20022","2019-06-21 10:00:00",17.5,"F","rock","rock"
"20023","2019-06-21 11:00:00",30,"F","rock","rock"
"20024","2019-06-21 12:00:00",33,"F","rock","rock"
"20025","2019-06-21 13:00:00",33.5,"F","rock","rock"
"20026","2019-06-21 14:00:00",34.5,"F","rock","rock"
"20027","2019-06-21 15:00:00",34,"F","rock","rock"
"20028","2019-06-21 16:00:00",31.5,"F","rock","rock"
"20029","2019-06-21 17:00:00",27,"F","rock","rock"
"20030","2019-06-21 18:00:00",17.5,"F","rock","rock"
"20031","2019-06-21 19:00:00",15,"F","rock","rock"
"20032","2019-06-21 20:00:00",14.5,"F","rock","rock"
"20033","2019-06-21 21:00:00",14,"F","rock","rock"
"20034","2019-06-21 22:00:00",13.5,"F","rock","rock"
"20035","2019-06-21 23:00:00",13.5,"F","rock","rock"
"20036","2019-06-22 00:00:00",13.5,"F","rock","rock"
"20037","2019-06-22 01:00:00",13,"F","rock","rock"
"20038","2019-06-22 02:00:00",13,"F","rock","rock"
"20039","2019-06-22 03:00:00",13,"F","rock","rock"
"20040","2019-06-22 04:00:00",13,"F","rock","rock"
"20041","2019-06-22 05:00:00",13,"F","rock","rock"
"20042","2019-06-22 06:00:00",13,"F","rock","rock"
"20043","2019-06-22 07:00:00",13.5,"F","rock","rock"
"20044","2019-06-22 08:00:00",13.5,"F","rock","rock"
"20045","2019-06-22 09:00:00",13.5,"F","rock","rock"
"20046","2019-06-22 10:00:00",13.5,"F","rock","rock"
"20047","2019-06-22 11:00:00",16.5,"F","rock","rock"
"20048","2019-06-22 12:00:00",29.5,"F","rock","rock"
"20049","2019-06-22 13:00:00",33,"F","rock","rock"
"20050","2019-06-22 14:00:00",31.5,"F","rock","rock"
"20051","2019-06-22 15:00:00",31,"F","rock","rock"
"20052","2019-06-22 16:00:00",29,"F","rock","rock"
"20053","2019-06-22 17:00:00",27,"F","rock","rock"
"20054","2019-06-22 18:00:00",20.5,"F","rock","rock"
"20055","2019-06-22 19:00:00",13.5,"F","rock","rock"
"20056","2019-06-22 20:00:00",13.5,"F","rock","rock"
"20057","2019-06-22 21:00:00",13,"F","rock","rock"
"20058","2019-06-22 22:00:00",13.5,"F","rock","rock"
"20059","2019-06-22 23:00:00",13.5,"F","rock","rock"
"20060","2019-06-23 00:00:00",13,"F","rock","rock"
"20061","2019-06-23 01:00:00",13.5,"F","rock","rock"
"20062","2019-06-23 02:00:00",13,"F","rock","rock"
"20063","2019-06-23 03:00:00",13,"F","rock","rock"
"20064","2019-06-23 04:00:00",13,"F","rock","rock"
"20065","2019-06-23 05:00:00",13,"F","rock","rock"
"20066","2019-06-23 06:00:00",13,"F","rock","rock"
"20067","2019-06-23 07:00:00",13,"F","rock","rock"
"20068","2019-06-23 08:00:00",13,"F","rock","rock"
"20069","2019-06-23 09:00:00",13,"F","rock","rock"
"20070","2019-06-23 10:00:00",13,"F","rock","rock"
"20071","2019-06-23 11:00:00",22,"F","rock","rock"
"20072","2019-06-23 12:00:00",31,"F","rock","rock"
"20073","2019-06-23 13:00:00",33.5,"F","rock","rock"
"20074","2019-06-23 14:00:00",30.5,"F","rock","rock"
"20075","2019-06-23 15:00:00",29.5,"F","rock","rock"
"20076","2019-06-23 16:00:00",22,"F","rock","rock"
"20077","2019-06-23 17:00:00",26.5,"F","rock","rock"
"20078","2019-06-23 18:00:00",20,"F","rock","rock"
"20079","2019-06-23 19:00:00",16.5,"F","rock","rock"
"20080","2019-06-23 20:00:00",14,"F","rock","rock"
"20081","2019-06-23 21:00:00",14,"F","rock","rock"
"20082","2019-06-23 22:00:00",13.5,"F","rock","rock"
"20083","2019-06-23 23:00:00",13,"F","rock","rock"
"20084","2019-06-24 00:00:00",13,"F","rock","rock"
"20085","2019-06-24 01:00:00",13,"F","rock","rock"
"20086","2019-06-24 02:00:00",12.5,"F","rock","rock"
"20087","2019-06-24 03:00:00",13,"F","rock","rock"
"20088","2019-06-24 04:00:00",13,"F","rock","rock"
"20089","2019-06-24 05:00:00",13,"F","rock","rock"
"20090","2019-06-24 06:00:00",13,"F","rock","rock"
"20091","2019-06-24 07:00:00",13.5,"F","rock","rock"
"20092","2019-06-24 08:00:00",13,"F","rock","rock"
"20093","2019-06-24 09:00:00",13.5,"F","rock","rock"
"20094","2019-06-24 10:00:00",14,"F","rock","rock"
"20095","2019-06-24 11:00:00",15,"F","rock","rock"
"20096","2019-06-24 12:00:00",16.5,"F","rock","rock"
"20097","2019-06-24 13:00:00",27,"F","rock","rock"
"20098","2019-06-24 14:00:00",30,"F","rock","rock"
"20099","2019-06-24 15:00:00",26,"F","rock","rock"
"20100","2019-06-24 16:00:00",26.5,"F","rock","rock"
"20101","2019-06-24 17:00:00",24,"F","rock","rock"
"20102","2019-06-24 18:00:00",18.5,"F","rock","rock"
"20103","2019-06-24 19:00:00",15.5,"F","rock","rock"
"20104","2019-06-24 20:00:00",15.5,"F","rock","rock"
"20105","2019-06-24 21:00:00",15,"F","rock","rock"
"20106","2019-06-24 22:00:00",14,"F","rock","rock"
"20107","2019-06-24 23:00:00",14.5,"F","rock","rock"
"20108","2019-06-25 00:00:00",13.5,"F","rock","rock"
"20109","2019-06-25 01:00:00",13.5,"F","rock","rock"
"20110","2019-06-25 02:00:00",13.5,"F","rock","rock"
"20111","2019-06-25 03:00:00",13.5,"F","rock","rock"
"20112","2019-06-25 04:00:00",13,"F","rock","rock"
"20113","2019-06-25 05:00:00",13,"F","rock","rock"
"20114","2019-06-25 06:00:00",13.5,"F","rock","rock"
"20115","2019-06-25 07:00:00",19.5,"F","rock","rock"
"20116","2019-06-25 08:00:00",21.5,"F","rock","rock"
"20117","2019-06-25 09:00:00",24,"F","rock","rock"
"20118","2019-06-25 10:00:00",17.5,"F","rock","rock"
"20119","2019-06-25 11:00:00",19.5,"F","rock","rock"
"20120","2019-06-25 12:00:00",17.5,"F","rock","rock"
"20121","2019-06-25 13:00:00",20,"F","rock","rock"
"20122","2019-06-25 14:00:00",26,"F","rock","rock"
"20123","2019-06-25 15:00:00",29,"F","rock","rock"
"20124","2019-06-25 16:00:00",23,"F","rock","rock"
"20125","2019-06-25 17:00:00",23.5,"F","rock","rock"
"20126","2019-06-25 18:00:00",18,"F","rock","rock"
"20127","2019-06-25 19:00:00",15.5,"F","rock","rock"
"20128","2019-06-25 20:00:00",15.5,"F","rock","rock"
"20129","2019-06-25 21:00:00",15.5,"F","rock","rock"
"20130","2019-06-25 22:00:00",15.5,"F","rock","rock"
"20131","2019-06-25 23:00:00",15,"F","rock","rock"
"20132","2019-06-26 00:00:00",14.5,"F","rock","rock"
"20133","2019-06-26 01:00:00",14,"F","rock","rock"
"20134","2019-06-26 02:00:00",14,"F","rock","rock"
"20135","2019-06-26 03:00:00",13.5,"F","rock","rock"
"20136","2019-06-26 04:00:00",13.5,"F","rock","rock"
"20137","2019-06-26 05:00:00",13.5,"F","rock","rock"
"20138","2019-06-26 06:00:00",12.5,"F","rock","rock"
"20139","2019-06-26 07:00:00",15.5,"F","rock","rock"
"20140","2019-06-26 08:00:00",17,"F","rock","rock"
"20141","2019-06-26 09:00:00",27,"F","rock","rock"
"20142","2019-06-26 10:00:00",23.5,"F","rock","rock"
"20143","2019-06-26 11:00:00",23,"F","rock","rock"
"20144","2019-06-26 12:00:00",17,"F","rock","rock"
"20145","2019-06-26 13:00:00",15.5,"F","rock","rock"
"20146","2019-06-26 14:00:00",14.5,"F","rock","rock"
"20147","2019-06-26 15:00:00",15.5,"F","rock","rock"
"20148","2019-06-26 16:00:00",17.5,"F","rock","rock"
"20149","2019-06-26 17:00:00",15,"F","rock","rock"
"20150","2019-06-26 18:00:00",15.5,"F","rock","rock"
"20151","2019-06-26 19:00:00",15,"F","rock","rock"
"20152","2019-06-26 20:00:00",14.5,"F","rock","rock"
"20153","2019-06-26 21:00:00",15,"F","rock","rock"
"20154","2019-06-26 22:00:00",15,"F","rock","rock"
"20155","2019-06-26 23:00:00",15,"F","rock","rock"
"20156","2019-06-27 00:00:00",14.5,"F","rock","rock"
"20157","2019-06-27 01:00:00",14.5,"F","rock","rock"
"20158","2019-06-27 02:00:00",14.5,"F","rock","rock"
"20159","2019-06-27 03:00:00",14.5,"F","rock","rock"
"20160","2019-06-27 04:00:00",14,"F","rock","rock"
"20161","2019-06-27 05:00:00",14,"F","rock","rock"
"20162","2019-06-27 06:00:00",13.5,"F","rock","rock"
"20163","2019-06-27 07:00:00",13.5,"F","rock","rock"
"20164","2019-06-27 08:00:00",14,"F","rock","rock"
"20165","2019-06-27 09:00:00",16.5,"F","rock","rock"
"20166","2019-06-27 10:00:00",19.5,"F","rock","rock"
"20167","2019-06-27 11:00:00",29,"F","rock","rock"
"20168","2019-06-27 12:00:00",16,"F","rock","rock"
"20169","2019-06-27 13:00:00",15,"F","rock","rock"
"20170","2019-06-27 14:00:00",13.5,"F","rock","rock"
"20171","2019-06-27 15:00:00",13.5,"F","rock","rock"
"20172","2019-06-27 16:00:00",14,"F","rock","rock"
"20173","2019-06-27 17:00:00",13.5,"F","rock","rock"
"20174","2019-06-27 18:00:00",13.5,"F","rock","rock"
"20175","2019-06-27 19:00:00",13.5,"F","rock","rock"
"20176","2019-06-27 20:00:00",14,"F","rock","rock"
"20177","2019-06-27 21:00:00",14,"F","rock","rock"
"20178","2019-06-27 22:00:00",14,"F","rock","rock"
"20179","2019-06-27 23:00:00",13.5,"F","rock","rock"
"20180","2019-06-28 00:00:00",13.5,"F","rock","rock"
"20181","2019-06-28 01:00:00",13.5,"F","rock","rock"
"20182","2019-06-28 02:00:00",13.5,"F","rock","rock"
"20183","2019-06-28 03:00:00",13,"F","rock","rock"
"20184","2019-06-28 04:00:00",13.5,"F","rock","rock"
"20185","2019-06-28 05:00:00",13.5,"F","rock","rock"
"20186","2019-06-28 06:00:00",13,"F","rock","rock"
"20187","2019-06-28 07:00:00",14,"F","rock","rock"
"20188","2019-06-28 08:00:00",17,"F","rock","rock"
"20189","2019-06-28 09:00:00",22,"F","rock","rock"
"20190","2019-06-28 10:00:00",29.5,"F","rock","rock"
"20191","2019-06-28 11:00:00",32,"F","rock","rock"
"20192","2019-06-28 12:00:00",23,"F","rock","rock"
"20193","2019-06-28 13:00:00",16.5,"F","rock","rock"
"20194","2019-06-28 14:00:00",13,"F","rock","rock"
"20195","2019-06-28 15:00:00",13.5,"F","rock","rock"
"20196","2019-06-28 16:00:00",14,"F","rock","rock"
"20197","2019-06-28 17:00:00",13.5,"F","rock","rock"
"20198","2019-06-28 18:00:00",13,"F","rock","rock"
"20199","2019-06-28 19:00:00",13.5,"F","rock","rock"
"20200","2019-06-28 20:00:00",13,"F","rock","rock"
"20201","2019-06-28 21:00:00",13,"F","rock","rock"
"20202","2019-06-28 22:00:00",13,"F","rock","rock"
"20203","2019-06-28 23:00:00",13,"F","rock","rock"
"20204","2019-06-29 00:00:00",13,"F","rock","rock"
"20205","2019-06-29 01:00:00",13,"F","rock","rock"
"20206","2019-06-29 02:00:00",13,"F","rock","rock"
"20207","2019-06-29 03:00:00",13,"F","rock","rock"
"20208","2019-06-29 04:00:00",13,"F","rock","rock"
"20209","2019-06-29 05:00:00",12.5,"F","rock","rock"
"20210","2019-06-29 06:00:00",12.5,"F","rock","rock"
"20211","2019-06-29 07:00:00",14,"F","rock","rock"
"20212","2019-06-29 08:00:00",19.5,"F","rock","rock"
"20213","2019-06-29 09:00:00",21,"F","rock","rock"
"20214","2019-06-29 10:00:00",33.5,"F","rock","rock"
"20215","2019-06-29 11:00:00",34.5,"F","rock","rock"
"20216","2019-06-29 12:00:00",38.5,"F","rock","rock"
"20217","2019-06-29 13:00:00",36,"F","rock","rock"
"20218","2019-06-29 14:00:00",14.5,"F","rock","rock"
"20219","2019-06-29 15:00:00",13.5,"F","rock","rock"
"20220","2019-06-29 16:00:00",13,"F","rock","rock"
"20221","2019-06-29 17:00:00",12.5,"F","rock","rock"
"20222","2019-06-29 18:00:00",13,"F","rock","rock"
"20223","2019-06-29 19:00:00",13,"F","rock","rock"
"20224","2019-06-29 20:00:00",13,"F","rock","rock"
"20225","2019-06-29 21:00:00",13,"F","rock","rock"
"20226","2019-06-29 22:00:00",13,"F","rock","rock"
"20227","2019-06-29 23:00:00",13,"F","rock","rock"
"20228","2019-06-30 00:00:00",13,"F","rock","rock"
"20229","2019-06-30 01:00:00",13.5,"F","rock","rock"
"20230","2019-06-30 02:00:00",13.5,"F","rock","rock"
"20231","2019-06-30 03:00:00",13,"F","rock","rock"
"20232","2019-06-30 04:00:00",13.5,"F","rock","rock"
"20233","2019-06-30 05:00:00",13,"F","rock","rock"
"20234","2019-06-30 06:00:00",14,"F","rock","rock"
"20235","2019-06-30 07:00:00",19.5,"F","rock","rock"
"20236","2019-06-30 08:00:00",24,"F","rock","rock"
"20237","2019-06-30 09:00:00",29.5,"F","rock","rock"
"20238","2019-06-30 10:00:00",33.5,"F","rock","rock"
"20239","2019-06-30 11:00:00",36.5,"F","rock","rock"
"20240","2019-06-30 12:00:00",39,"F","rock","rock"
"20241","2019-06-30 13:00:00",40.5,"F","rock","rock"
"20242","2019-06-30 14:00:00",34,"F","rock","rock"
"20243","2019-06-30 15:00:00",15,"F","rock","rock"
"20244","2019-06-30 16:00:00",15,"F","rock","rock"
"20245","2019-06-30 17:00:00",13,"F","rock","rock"
"20246","2019-06-30 18:00:00",14,"F","rock","rock"
"20247","2019-06-30 19:00:00",14,"F","rock","rock"
"20248","2019-06-30 20:00:00",13.5,"F","rock","rock"
"20249","2019-06-30 21:00:00",13.5,"F","rock","rock"
"20250","2019-06-30 22:00:00",13.5,"F","rock","rock"
"20251","2019-06-30 23:00:00",13.5,"F","rock","rock"
"20252","2019-07-01 00:00:00",14,"F","rock","rock"
"20253","2019-07-01 01:00:00",13.5,"F","rock","rock"
"20254","2019-07-01 02:00:00",14,"F","rock","rock"
"20255","2019-07-01 03:00:00",13.5,"F","rock","rock"
"20256","2019-07-01 04:00:00",13.5,"F","rock","rock"
"20257","2019-07-01 05:00:00",13,"F","rock","rock"
"20258","2019-07-01 06:00:00",13,"F","rock","rock"
"20259","2019-07-01 07:00:00",18,"F","rock","rock"
"20260","2019-07-01 08:00:00",24,"F","rock","rock"
"20261","2019-07-01 09:00:00",30.5,"F","rock","rock"
"20262","2019-07-01 10:00:00",35,"F","rock","rock"
"20263","2019-07-01 11:00:00",38,"F","rock","rock"
"20264","2019-07-01 12:00:00",40,"F","rock","rock"
"20265","2019-07-01 13:00:00",41.5,"F","rock","rock"
"20266","2019-07-01 14:00:00",38,"F","rock","rock"
"20267","2019-07-01 15:00:00",22.5,"F","rock","rock"
"20268","2019-07-01 16:00:00",14.5,"F","rock","rock"
"20269","2019-07-01 17:00:00",14,"F","rock","rock"
"20270","2019-07-01 18:00:00",13.5,"F","rock","rock"
"20271","2019-07-01 19:00:00",13,"F","rock","rock"
"20272","2019-07-01 20:00:00",12.5,"F","rock","rock"
"20273","2019-07-01 21:00:00",13,"F","rock","rock"
"20274","2019-07-01 22:00:00",12.5,"F","rock","rock"
"20275","2019-07-01 23:00:00",13,"F","rock","rock"
"20276","2019-07-02 00:00:00",13,"F","rock","rock"
"20277","2019-07-02 01:00:00",13,"F","rock","rock"
"20278","2019-07-02 02:00:00",13,"F","rock","rock"
"20279","2019-07-02 03:00:00",13,"F","rock","rock"
"20280","2019-07-02 04:00:00",13,"F","rock","rock"
"20281","2019-07-02 05:00:00",13,"F","rock","rock"
"20282","2019-07-02 06:00:00",13,"F","rock","rock"
"20283","2019-07-02 07:00:00",13,"F","rock","rock"
"20284","2019-07-02 08:00:00",13.5,"F","rock","rock"
"20285","2019-07-02 09:00:00",13.5,"F","rock","rock"
"20286","2019-07-02 10:00:00",13.5,"F","rock","rock"
"20287","2019-07-02 11:00:00",15.5,"F","rock","rock"
"20288","2019-07-02 12:00:00",16,"F","rock","rock"
"20289","2019-07-02 13:00:00",17,"F","rock","rock"
"20290","2019-07-02 14:00:00",18.5,"F","rock","rock"
"20291","2019-07-02 15:00:00",18.5,"F","rock","rock"
"20292","2019-07-02 16:00:00",13,"F","rock","rock"
"20293","2019-07-02 17:00:00",12,"F","rock","rock"
"20294","2019-07-02 18:00:00",12,"F","rock","rock"
"20295","2019-07-02 19:00:00",12,"F","rock","rock"
"20296","2019-07-02 20:00:00",12,"F","rock","rock"
"20297","2019-07-02 21:00:00",12,"F","rock","rock"
"20298","2019-07-02 22:00:00",12,"F","rock","rock"
"20299","2019-07-02 23:00:00",12,"F","rock","rock"
"20300","2019-07-03 00:00:00",12,"F","rock","rock"
"20301","2019-07-03 01:00:00",12.5,"F","rock","rock"
"20302","2019-07-03 02:00:00",12.5,"F","rock","rock"
"20303","2019-07-03 03:00:00",12,"F","rock","rock"
"20304","2019-07-03 04:00:00",12,"F","rock","rock"
"20305","2019-07-03 05:00:00",12,"F","rock","rock"
"20306","2019-07-03 06:00:00",12,"F","rock","rock"
"20307","2019-07-03 07:00:00",12,"F","rock","rock"
"20308","2019-07-03 08:00:00",13,"F","rock","rock"
"20309","2019-07-03 09:00:00",14.5,"F","rock","rock"
"20310","2019-07-03 10:00:00",16.5,"F","rock","rock"
"20311","2019-07-03 11:00:00",18.5,"F","rock","rock"
"20312","2019-07-03 12:00:00",21.5,"F","rock","rock"
"20313","2019-07-03 13:00:00",23.5,"F","rock","rock"
"20314","2019-07-03 14:00:00",29,"F","rock","rock"
"20315","2019-07-03 15:00:00",30.5,"F","rock","rock"
"20316","2019-07-03 16:00:00",27,"F","rock","rock"
"20317","2019-07-03 17:00:00",12.5,"F","rock","rock"
"20318","2019-07-03 18:00:00",11.5,"F","rock","rock"
"20319","2019-07-03 19:00:00",11.5,"F","rock","rock"
"20320","2019-07-03 20:00:00",11.5,"F","rock","rock"
"20321","2019-07-03 21:00:00",11.5,"F","rock","rock"
"20322","2019-07-03 22:00:00",11.5,"F","rock","rock"
"20323","2019-07-03 23:00:00",11.5,"F","rock","rock"
"20324","2019-07-04 00:00:00",11.5,"F","rock","rock"
"20325","2019-07-04 01:00:00",11.5,"F","rock","rock"
"20326","2019-07-04 02:00:00",12,"F","rock","rock"
"20327","2019-07-04 03:00:00",12,"F","rock","rock"
"20328","2019-07-04 04:00:00",12,"F","rock","rock"
"20329","2019-07-04 05:00:00",12,"F","rock","rock"
"20330","2019-07-04 06:00:00",12,"F","rock","rock"
"20331","2019-07-04 07:00:00",12,"F","rock","rock"
"20332","2019-07-04 08:00:00",12,"F","rock","rock"
"20333","2019-07-04 09:00:00",16.5,"F","rock","rock"
"20334","2019-07-04 10:00:00",24.5,"F","rock","rock"
"20335","2019-07-04 11:00:00",32,"F","rock","rock"
"20336","2019-07-04 12:00:00",28.5,"F","rock","rock"
"20337","2019-07-04 13:00:00",32,"F","rock","rock"
"20338","2019-07-04 14:00:00",35,"F","rock","rock"
"20339","2019-07-04 15:00:00",32.5,"F","rock","rock"
"20340","2019-07-04 16:00:00",28,"F","rock","rock"
"20341","2019-07-04 17:00:00",15,"F","rock","rock"
"20342","2019-07-04 18:00:00",12.5,"F","rock","rock"
"20343","2019-07-04 19:00:00",11.5,"F","rock","rock"
"20344","2019-07-04 20:00:00",12.5,"F","rock","rock"
"20345","2019-07-04 21:00:00",11.5,"F","rock","rock"
"20346","2019-07-04 22:00:00",11.5,"F","rock","rock"
"20347","2019-07-04 23:00:00",12,"F","rock","rock"
"20348","2019-07-05 00:00:00",12,"F","rock","rock"
"20349","2019-07-05 01:00:00",11.5,"F","rock","rock"
"20350","2019-07-05 02:00:00",11.5,"F","rock","rock"
"20351","2019-07-05 03:00:00",12,"F","rock","rock"
"20352","2019-07-05 04:00:00",12,"F","rock","rock"
"20353","2019-07-05 05:00:00",12,"F","rock","rock"
"20354","2019-07-05 06:00:00",12,"F","rock","rock"
"20355","2019-07-05 07:00:00",12,"F","rock","rock"
"20356","2019-07-05 08:00:00",12,"F","rock","rock"
"20357","2019-07-05 09:00:00",12,"F","rock","rock"
"20358","2019-07-05 10:00:00",15.5,"F","rock","rock"
"20359","2019-07-05 11:00:00",19,"F","rock","rock"
"20360","2019-07-05 12:00:00",18.5,"F","rock","rock"
"20361","2019-07-05 13:00:00",19.5,"F","rock","rock"
"20362","2019-07-05 14:00:00",22.5,"F","rock","rock"
"20363","2019-07-05 15:00:00",29,"F","rock","rock"
"20364","2019-07-05 16:00:00",26,"F","rock","rock"
"20365","2019-07-05 17:00:00",23,"F","rock","rock"
"20366","2019-07-05 18:00:00",12.5,"F","rock","rock"
"20367","2019-07-05 19:00:00",12,"F","rock","rock"
"20368","2019-07-05 20:00:00",11.5,"F","rock","rock"
"20369","2019-07-05 21:00:00",11.5,"F","rock","rock"
"20370","2019-07-05 22:00:00",11.5,"F","rock","rock"
"20371","2019-07-05 23:00:00",12,"F","rock","rock"
"20372","2019-07-06 00:00:00",11.5,"F","rock","rock"
"20373","2019-07-06 01:00:00",11.5,"F","rock","rock"
"20374","2019-07-06 02:00:00",11.5,"F","rock","rock"
"20375","2019-07-06 03:00:00",11.5,"F","rock","rock"
"20376","2019-07-06 04:00:00",11.5,"F","rock","rock"
"20377","2019-07-06 05:00:00",11.5,"F","rock","rock"
"20378","2019-07-06 06:00:00",11.5,"F","rock","rock"
"20379","2019-07-06 07:00:00",11.5,"F","rock","rock"
"20380","2019-07-06 08:00:00",11.5,"F","rock","rock"
"20381","2019-07-06 09:00:00",12,"F","rock","rock"
"20382","2019-07-06 10:00:00",14.5,"F","rock","rock"
"20383","2019-07-06 11:00:00",31.5,"F","rock","rock"
"20384","2019-07-06 12:00:00",30.5,"F","rock","rock"
"20385","2019-07-06 13:00:00",28.5,"F","rock","rock"
"20386","2019-07-06 14:00:00",27,"F","rock","rock"
"20387","2019-07-06 15:00:00",26,"F","rock","rock"
"20388","2019-07-06 16:00:00",24,"F","rock","rock"
"20389","2019-07-06 17:00:00",21,"F","rock","rock"
"20390","2019-07-06 18:00:00",19,"F","rock","rock"
"20391","2019-07-06 19:00:00",12,"F","rock","rock"
"20392","2019-07-06 20:00:00",11.5,"F","rock","rock"
"20393","2019-07-06 21:00:00",11.5,"F","rock","rock"
"20394","2019-07-06 22:00:00",11.5,"F","rock","rock"
"20395","2019-07-06 23:00:00",11.5,"F","rock","rock"
"20396","2019-07-07 00:00:00",11,"F","rock","rock"
"20397","2019-07-07 01:00:00",11.5,"F","rock","rock"
"20398","2019-07-07 02:00:00",11.5,"F","rock","rock"
"20399","2019-07-07 03:00:00",11.5,"F","rock","rock"
"20400","2019-07-07 04:00:00",11.5,"F","rock","rock"
"20401","2019-07-07 05:00:00",11.5,"F","rock","rock"
"20402","2019-07-07 06:00:00",12,"F","rock","rock"
"20403","2019-07-07 07:00:00",11.5,"F","rock","rock"
"20404","2019-07-07 08:00:00",12,"F","rock","rock"
"20405","2019-07-07 09:00:00",12,"F","rock","rock"
"20406","2019-07-07 10:00:00",12,"F","rock","rock"
"20407","2019-07-07 11:00:00",12.5,"F","rock","rock"
"20408","2019-07-07 12:00:00",14.5,"F","rock","rock"
"20409","2019-07-07 13:00:00",15.5,"F","rock","rock"
"20410","2019-07-07 14:00:00",15.5,"F","rock","rock"
"20411","2019-07-07 15:00:00",16.5,"F","rock","rock"
"20412","2019-07-07 16:00:00",16,"F","rock","rock"
"20413","2019-07-07 17:00:00",17.5,"F","rock","rock"
"20414","2019-07-07 18:00:00",16.5,"F","rock","rock"
"20415","2019-07-07 19:00:00",13,"F","rock","rock"
"20416","2019-07-07 20:00:00",12,"F","rock","rock"
"20417","2019-07-07 21:00:00",11.5,"F","rock","rock"
"20418","2019-07-07 22:00:00",11.5,"F","rock","rock"
"20419","2019-07-07 23:00:00",11.5,"F","rock","rock"
"20420","2019-07-08 00:00:00",11.5,"F","rock","rock"
"20421","2019-07-08 01:00:00",11.5,"F","rock","rock"
"20422","2019-07-08 02:00:00",11.5,"F","rock","rock"
"20423","2019-07-08 03:00:00",11.5,"F","rock","rock"
"20424","2019-07-08 04:00:00",11,"F","rock","rock"
"20425","2019-07-08 05:00:00",11,"F","rock","rock"
"20426","2019-07-08 06:00:00",11.5,"F","rock","rock"
"20427","2019-07-08 07:00:00",12,"F","rock","rock"
"20428","2019-07-08 08:00:00",11.5,"F","rock","rock"
"20429","2019-07-08 09:00:00",12,"F","rock","rock"
"20430","2019-07-08 10:00:00",12,"F","rock","rock"
"20431","2019-07-08 11:00:00",12.5,"F","rock","rock"
"20432","2019-07-08 12:00:00",15.5,"F","rock","rock"
"20433","2019-07-08 13:00:00",29,"F","rock","rock"
"20434","2019-07-08 14:00:00",32.5,"F","rock","rock"
"20435","2019-07-08 15:00:00",32.5,"F","rock","rock"
"20436","2019-07-08 16:00:00",30,"F","rock","rock"
"20437","2019-07-08 17:00:00",27,"F","rock","rock"
"20438","2019-07-08 18:00:00",23,"F","rock","rock"
"20439","2019-07-08 19:00:00",18,"F","rock","rock"
